action,blood glucose,reward,mean_reward,TIR (%),meal,risk,time
[0.],143.23209,15.0,15.0,0.0,0.0,1.129268009580663,2025-01-01 00:03:00
[0.],142.12518,15.0,15.0,0.0,0.0,1.1351773602943718,2025-01-01 00:06:00
[0.],141.80408,15.0,15.0,0.0,0.0,1.1627815454330495,2025-01-01 00:09:00
[0.],141.92317,15.0,15.0,0.0,0.0,1.1971702077606714,2025-01-01 00:12:00
[0.],142.24144,15.0,15.0,0.0,0.0,1.2309842534578168,2025-01-01 00:15:00
[0.],142.57512,15.0,15.0,0.0,0.0,1.260965433737894,2025-01-01 00:18:00
[0.],142.77074,15.0,15.0,0.0,0.0,1.286068631837676,2025-01-01 00:21:00
[0.],142.6901,15.0,15.0,0.0,0.0,1.3063863726721292,2025-01-01 00:24:00
[0.],142.21097,15.0,15.0,0.0,0.0,1.3225376982302697,2025-01-01 00:27:00
[0.],141.26773,15.0,15.0,0.0,0.0,1.3353318049474745,2025-01-01 00:30:00
[0.],139.87624,15.0,15.0,0.0,0.0,1.3455935034511564,2025-01-01 00:33:00
[0.],138.06964,15.0,15.0,0.0,0.0,1.354081525965454,2025-01-01 00:36:00
[0.],135.88014,15.0,15.0,0.0,0.0,1.3614579381188023,2025-01-01 00:39:00
[0.],133.35881,15.0,15.0,0.0,0.0,1.3682840082953724,2025-01-01 00:42:00
[0.],130.67558,15.0,15.0,0.0,0.0,1.3750284637239418,2025-01-01 00:45:00
[0.],128.17929,15.0,15.0,6.25,0.0,1.382080441864295,2025-01-01 00:48:00
[0.18420105],126.25803,15.0,15.0,11.76470588235294,0.0,1.3897631233333165,2025-01-01 00:51:00
[0.18366706],125.29925,15.0,15.0,16.666666666666664,0.0,1.3983427403018343,2025-01-01 00:54:00
[0.183395],125.63827,15.0,15.0,21.052631578947366,0.0,1.4080147423182505,2025-01-01 00:57:00
[0.18349162],127.300674,15.0,15.0,25.0,0.0,1.4188652996429199,2025-01-01 01:00:00
[0.18395868],129.84756,15.0,15.0,28.57142857142857,0.0,1.430836265291572,2025-01-01 01:03:00
[0.18465279],132.73557,15.0,15.0,27.27272727272727,0.0,1.4437069409408894,2025-01-01 01:06:00
[0.],135.41974,15.0,15.0,26.08695652173913,0.0,1.45709177879911,2025-01-01 01:09:00
[0.],137.4016,15.0,15.0,25.0,0.0,1.4704534953342117,2025-01-01 01:12:00
[0.],138.46889,15.0,15.0,24.0,0.0,1.4831459249292298,2025-01-01 01:15:00
[0.],138.84001,15.0,15.0,23.076923076923077,0.0,1.4944854971680832,2025-01-01 01:18:00
[0.],138.82927,15.0,15.0,22.22222222222222,0.0,1.5038197978626013,2025-01-01 01:21:00
[0.],138.75168,15.0,15.0,21.428571428571427,0.0,1.5105771220486122,2025-01-01 01:24:00
[0.],138.89725,15.0,15.0,20.689655172413794,0.0,1.5142964054223682,2025-01-01 01:27:00
[0.],139.40138,15.0,15.0,20.0,0.0,1.5146412075627889,2025-01-01 01:30:00
[0.],140.16705,15.0,15.0,19.35483870967742,0.0,1.5114019569806312,2025-01-01 01:33:00
[0.],141.04637,15.0,15.0,18.75,0.0,1.5044901305554093,2025-01-01 01:36:00
[0.],141.89246,15.0,15.0,18.181818181818183,0.0,1.493927269460359,2025-01-01 01:39:00
[0.],142.56447,15.0,15.0,17.647058823529413,0.0,1.4798310107935306,2025-01-01 01:42:00
[0.],142.95326,15.0,15.0,17.142857142857142,0.0,1.46239971840951,2025-01-01 01:45:00
[0.],142.9968,15.0,15.0,16.666666666666664,0.0,1.4418968333266555,2025-01-01 01:48:00
[0.],142.64383,15.0,15.0,16.216216216216218,0.0,1.4186357145988662,2025-01-01 01:51:00
[0.],141.84352,15.0,15.0,15.789473684210526,0.0,1.3929654818898374,2025-01-01 01:54:00
[0.],140.55441,15.0,15.0,15.384615384615385,0.0,1.36525817963367,2025-01-01 01:57:00
[0.],138.79,15.0,15.0,15.0,0.0,1.335897442286571,2025-01-01 02:00:00
[0.],136.64595,15.0,15.0,14.634146341463413,0.0,1.3052687376097212,2025-01-01 02:03:00
[0.],134.23631,15.0,15.0,14.285714285714285,0.0,1.2737511904686816,2025-01-01 02:06:00
[0.],131.67506,15.0,15.0,13.953488372093023,0.0,1.2417109362320164,2025-01-01 02:09:00
[0.],129.07619,15.0,15.0,15.909090909090908,0.0,1.209495915381817,2025-01-01 02:12:00
[0.18444528],126.55353,15.0,15.0,17.77777777777778,0.0,1.1774319441581151,2025-01-01 02:15:00
[0.18375018],124.22085,15.0,15.0,19.565217391304348,0.0,1.1458168678997602,2025-01-01 02:18:00
[0.1830844],122.19155,15.0,15.0,21.27659574468085,0.0,1.114897756389876,2025-01-01 02:21:00
[0.1824865],120.57837,15.0,15.0,22.916666666666664,0.0,1.084831778034136,2025-01-01 02:24:00
[0.18199842],118.83915,15.0,15.0,24.489795918367346,0.0,1.0556565755850902,2025-01-01 02:27:00
[0.18145902],116.357216,15.0,15.0,26.0,0.0,1.0272801802148377,2025-01-01 02:30:00
[0.18066497],114.35042,15.0,15.0,27.450980392156865,0.0,0.9994872209409155,2025-01-01 02:33:00
[0.18000121],112.769806,15.0,15.0,28.846153846153843,0.0,0.9719558436869742,2025-01-01 02:36:00
[0.17946428],111.56523,15.0,15.0,30.18867924528302,0.0,0.9442807054490803,2025-01-01 02:39:00
[0.17904648],110.68555,15.0,15.0,31.48148148148148,0.0,0.9159988828897336,2025-01-01 02:42:00
[0.17873658],110.078865,15.0,15.0,32.72727272727273,0.0,0.8866167532451531,2025-01-01 02:45:00
[0.17852047],109.69277,15.0,15.0,33.92857142857143,0.0,0.8556367671576133,2025-01-01 02:48:00
[0.1783819],109.474556,15.0,15.0,35.08771929824561,0.0,0.8225835614750492,2025-01-01 02:51:00
[0.17830323],109.37143,15.0,15.0,36.206896551724135,0.0,0.7870291265481327,2025-01-01 02:54:00
[0.17826596],109.33084,15.0,15.0,37.28813559322034,0.0,0.7486168385739816,2025-01-01 02:57:00
[0.17825128],109.301414,15.0,15.0,38.333333333333336,0.0,0.7070841716483414,2025-01-01 03:00:00
[0.17824063],109.23354,15.0,15.0,39.34426229508197,0.0,0.6622838668591213,2025-01-01 03:03:00
[0.17821603],109.07842,15.0,15.0,40.32258064516129,0.0,0.6142032894232292,2025-01-01 03:06:00
[0.17815974],108.7879,15.0,15.0,41.269841269841265,0.0,0.5629816690347796,2025-01-01 03:09:00
[0.17805399],108.327965,15.0,15.0,42.1875,0.0,0.508924900090275,2025-01-01 03:12:00
[0.17788558],107.74614,15.0,15.0,43.07692307692308,0.0,0.45251757955241056,2025-01-01 03:15:00
[0.17767085],107.21195,15.0,15.0,43.93939393939394,0.0,0.39443197839691957,2025-01-01 03:18:00
[0.17747207],106.92265,15.0,15.0,44.776119402985074,0.0,0.3355336744994871,2025-01-01 03:21:00
[0.17736375],107.076385,15.0,15.0,45.588235294117645,0.0,0.2768836168656409,2025-01-01 03:24:00
[0.17742136],107.84167,15.0,15.0,46.3768115942029,0.0,0.21973644175376308,2025-01-01 03:27:00
[0.17770624],109.20521,15.0,15.0,47.14285714285714,0.0,0.1655349229219743,2025-01-01 03:30:00
[0.17820579],110.88055,15.0,15.0,47.88732394366197,0.0,0.11590051605580061,2025-01-01 03:33:00
[0.17880566],112.52111,13.0,14.972222222222221,48.61111111111111,0.0,0.07262005341352516,2025-01-01 03:36:00
[0.17937864],113.781075,13.0,14.945205479452055,49.31506849315068,0.0,0.03762875379941448,2025-01-01 03:39:00
[0.17980927],114.34052,13.0,14.91891891891892,50.0,0.0,0.012989822145697348,2025-01-01 03:42:00
[0.17999789],114.031715,13.0,14.893333333333333,50.66666666666667,0.0,0.0008710017562236812,2025-01-01 03:45:00
[0.17989394],112.914764,13.0,14.868421052631579,51.31578947368421,0.0,0.003518496387868962,2025-01-01 03:48:00
[0.17951405],111.10075,13.0,14.844155844155845,51.94805194805194,0.0,0.023228701568003916,2025-01-01 03:51:00
[0.17888336],108.70118,13.0,14.820512820512821,52.56410256410257,0.0,0.06231818679068416,2025-01-01 03:54:00
[0.17802231],105.827896,13.0,14.79746835443038,53.16455696202531,0.0,0.1230923686362217,2025-01-01 03:57:00
[0.17694946],102.59347,13.0,14.775,53.75,0.0,0.20781332519001988,2025-01-01 04:00:00
[0.17568451],99.11126,13.0,14.753086419753087,54.32098765432099,0.0,0.3186672289357998,2025-01-01 04:03:00
[0.17425106],95.49488,13.0,14.731707317073171,54.87804878048781,0.0,0.4577319132356096,2025-01-01 04:06:00
[0.17267907],91.857956,11.5,14.69277108433735,55.42168674698795,0.0,0.6269451277884217,2025-01-01 04:09:00
[0.17100714],88.29072,11.5,14.654761904761905,55.952380952380956,0.0,0.828074073751567,2025-01-01 04:12:00
[0.16927303],84.74306,11.5,14.617647058823529,56.470588235294116,0.0,1.0626868334347357,2025-01-01 04:15:00
[0.1674503],80.95434,11.5,14.581395348837209,56.97674418604651,0.0,1.3321263187486339,2025-01-01 04:18:00
[0.16538908],76.61701,11.5,14.545977011494253,57.47126436781609,0.0,1.637487351758356,2025-01-01 04:21:00
[0.16287497],71.42323,11.5,14.511363636363637,57.95454545454546,0.0,1.9795974465309294,2025-01-01 04:24:00
[0.15963298],65.1215,-2.158876419067383,14.324057568325086,57.30337078651685,0.0,2.359001764027411,2025-01-01 04:27:00
[0.15533619],57.79959,-7.650306701660156,14.07989796532525,56.666666666666664,0.0,2.7759525472921815,2025-01-01 04:30:00
[0.14980856],50.05445,-13.459161758422852,13.777270935393952,56.043956043956044,0.0,3.2304031213766176,2025-01-01 04:33:00
[0.14330196],42.94217,-20.0,13.410126686096191,55.434782608695656,0.0,3.7220062878699176,2025-01-01 04:36:00
[0.1367127],39.0,-20.0,13.050878012052147,54.83870967741935,0.0,4.2501167198248755,2025-01-01 04:39:00
[0.13279931],39.0,-20.0,12.69927292681755,54.25531914893617,0.0,4.813796892046138,2025-01-01 04:42:00
[0.13279931],39.0,-20.0,12.35507005390368,53.68421052631579,0.0,5.411826338518245,2025-01-01 04:45:00
[0.13279931],39.0,-20.0,12.018038074175516,53.125,0.0,6.042714809628426,2025-01-01 04:48:00
[0.13279931],39.132435,-20.0,11.68795520743144,52.57731958762887,0.0,6.704720744583951,2025-01-01 04:51:00
[0.13293394],43.55808,-18.33144187927246,11.381634828995685,52.04081632653062,0.0,7.395876037049435,2025-01-01 04:54:00
[0.13730696],51.510014,-10.8674898147583,11.156896196230493,51.515151515151516,0.0,8.114016654922862,2025-01-01 04:57:00
[0.14457756],50.4606,-11.654548645019531,10.928781747817993,51.0,0.0,8.85681798467344,2025-01-01 05:00:00
[0.14366037],49.59869,-12.300983428955078,10.698784072800438,50.495049504950494,0.0,9.621834377374123,2025-01-01 05:03:00
[0.14289749],48.95168,-12.78624153137207,10.468538723739924,50.0,0.0,10.406542772521341,2025-01-01 05:06:00
[0.14231914],48.546642,-13.090017318725586,10.239814878667442,49.51456310679612,0.0,11.208387810145675,2025-01-01 05:09:00
[0.1419546],48.41032,-13.1922607421875,10.014506459236145,49.03846153846153,0.0,12.024824244003751,2025-01-01 05:12:00
[0.14183147],48.56917,-13.073122024536133,9.794624283200218,48.57142857142857,0.0,12.8533545748168,2025-01-01 05:15:00
[0.14197493],49.049393,-12.712956428527832,9.582288616108444,48.113207547169814,0.0,13.691561497655885,2025-01-01 05:18:00
[0.1424068],49.87694,-12.092292785644531,9.37972243478365,47.66355140186916,0.0,14.537135335096494,2025-01-01 05:21:00
[0.14314471],51.077595,-11.191803932189941,9.189245338793155,47.22222222222222,0.0,15.387896801465546,2025-01-01 05:24:00
[0.14420116],52.662365,-10.003226280212402,9.013167617517874,46.788990825688074,0.0,16.241815484380556,2025-01-01 05:27:00
[0.14557002],54.55456,-8.584078788757324,8.853192650188099,46.36363636363636,0.0,17.09702442500841,2025-01-01 05:30:00
[0.14716642],56.54603,-7.090478897094727,8.709555969581947,45.94594594594595,0.0,17.95183116234427,2025-01-01 05:33:00
[0.14880212],58.399338,-5.700496673583984,8.580894785267967,45.535714285714285,0.0,18.80472558405463,2025-01-01 05:36:00
[0.15028375],59.877003,-4.592248439788818,8.46431829655065,45.13274336283185,0.0,19.654384874296746,2025-01-01 05:39:00
[0.15143733],60.761932,-3.9285507202148438,8.355608919210601,44.73684210526316,0.0,20.49967574728548,2025-01-01 05:42:00
[0.15211642],60.959595,-3.780303955078125,8.250079242042872,44.34782608695652,0.0,21.339654032799515,2025-01-01 05:45:00
[0.15226695],60.559357,-4.080482482910156,8.143781296138105,43.96551724137931,0.0,22.173561596878542,2025-01-01 05:48:00
[0.15196176],59.69144,-4.731419086456299,8.033736848423624,43.58974358974359,0.0,23.000820566410148,2025-01-01 05:51:00
[0.15129381],58.486095,-5.635428428649902,7.917896464719611,43.22033898305085,0.0,23.821024893312554,2025-01-01 05:54:00
[0.15035217],57.06541,-6.700942039489746,7.795049082331297,42.857142857142854,0.0,24.633929446186144,2025-01-01 05:57:00
[0.14922129],55.502472,-7.873146057128906,7.664480789502462,42.5,0.0,25.43943701181542,2025-01-01 06:00:00
[0.14795065],53.79682,-9.152383804321289,7.525498437487389,42.14876033057851,0.0,26.237583741066203,2025-01-01 06:03:00
[0.14653207],51.93172,-10.551209449768066,7.377328700706607,41.80327868852459,0.0,27.028523645093493,2025-01-01 06:06:00
[0.14494254],49.890476,-12.082143783569336,7.21912160733851,41.46341463414634,0.0,27.812512734244486,2025-01-01 06:09:00
[0.14315672],47.666855,-13.749858856201172,7.050016926180932,41.12903225806452,0.0,28.589893302900258,2025-01-01 06:12:00
[0.14115615],45.31701,-15.512243270874023,6.869518844604492,40.8,0.0,29.361078731372025,2025-01-01 06:15:00
[0.13897918],42.990623,-17.25703239440918,6.678038279215495,40.476190476190474,0.0,30.126539041634675,2025-01-01 06:18:00
[0.13675962],40.858242,-18.8563175201416,6.476980359535518,40.15748031496063,0.0,30.88678734043185,2025-01-01 06:21:00
[0.13466798],39.38228,-19.96329116821289,6.270415738224983,39.84375,0.0,31.642367235623155,2025-01-01 06:24:00
[0.13318731],39.0,-20.0,6.066769104595332,39.53488372093023,0.0,32.393841342956634,2025-01-01 06:27:00
[0.13279931],39.0,-20.0,5.866255496098445,39.23076923076923,0.0,33.14178110787274,2025-01-01 06:30:00
[0.13279931],39.0,-20.0,5.6688031640671595,38.93129770992366,0.0,33.88675837748058,2025-01-01 06:33:00
[0.13279931],39.0,-20.0,5.474342534036348,38.63636363636363,0.0,34.629339353768216,2025-01-01 06:36:00
[0.13279931],39.0,-20.0,5.282806124005999,38.34586466165413,0.0,35.37008125105875,2025-01-01 06:39:00
[0.13279931],39.04578,-20.0,5.094128466364163,38.059701492537314,0.0,36.10953126373592,2025-01-01 06:42:00
[0.13284588],39.448215,-19.913837432861328,4.908884274518049,37.77777777777778,0.0,36.84822708105298,2025-01-01 06:45:00
[0.13325405],40.39888,-19.20083999633789,4.731606890173519,37.5,0.0,37.58669826051327,2025-01-01 06:48:00
[0.13421008],41.391655,-18.45625877380371,4.562352396275875,37.22627737226277,0.0,38.32546801453493,2025-01-01 06:51:00
[0.1351964],42.390514,-17.707115173339844,4.400979442872863,36.95652173913043,0.0,39.06505529336104,2025-01-01 06:54:00
[0.13617657],43.357216,-16.982088088989258,4.247144424658027,36.69064748201439,0.0,39.805977323208175,2025-01-01 06:57:00
[0.13711366],44.24014,-16.319896697998047,4.100236988067627,36.42857142857142,0.0,40.54875264372228,2025-01-01 07:00:00
[0.13795975],44.96756,-15.774330139160156,3.9592826112787773,36.17021276595745,0.0,41.2939043690448,2025-01-01 07:03:00
[0.13864987],45.463295,-15.402528762817383,3.822931826954157,35.91549295774648,0.0,42.04196331977019,2025-01-01 07:06:00
[0.13911659],45.651196,-15.261604309082031,3.689473532296561,35.66433566433567,0.0,42.793470738915175,2025-01-01 07:09:00
[0.13929273],45.455128,-15.408655166625977,3.5568476385540433,35.41666666666667,0.0,43.548980373566096,2025-01-01 07:12:00
[0.13910893],44.798973,-15.90077018737793,3.422657170788995,35.172413793103445,0.0,44.30905975424324,2025-01-01 07:15:00
[0.13849048],43.60663,-16.795028686523438,3.284179870396444,34.93150684931507,0.0,45.0742905373042,2025-01-01 07:18:00
[0.13735361],41.802013,-18.14849090576172,3.1383793889259803,34.69387755102041,0.0,45.8452678038844,2025-01-01 07:21:00
[0.13560055],39.86952,-19.597862243652344,2.9847561346518026,34.45945945945946,0.0,46.62259823007912,2025-01-01 07:24:00
[0.13367915],39.0,-20.0,2.830496026365549,34.22818791946309,0.0,47.40689705172209,2025-01-01 07:27:00
[0.13279931],39.0,-20.0,2.678292719523112,34.0,0.0,48.19878379007118,2025-01-01 07:30:00
[0.13279931],39.0,-20.0,2.5281053505196476,33.77483443708609,0.0,48.99887703298057,2025-01-01 07:33:00
[0.13279931],39.0,-20.0,2.379894131108334,33.55263157894737,0.0,49.807789342529,2025-01-01 07:36:00
[0.13279931],39.0,-20.0,2.233620313257953,33.33333333333333,0.0,50.62612369828021,2025-01-01 07:39:00
[0.13279931],39.0,-20.0,2.0892461553796546,33.116883116883116,0.0,51.45447204408627,2025-01-01 07:42:00
[0.13279931],39.0,-20.0,1.9467348898610761,32.903225806451616,0.0,52.29341554863444,2025-01-01 07:45:00
[0.13279931],39.0,-20.0,1.8060506918491461,32.69230769230769,0.0,53.14352595260034,2025-01-01 07:48:00
[0.13279931],39.0,-20.0,1.6671586492259032,32.48407643312102,0.0,54.005367496376635,2025-01-01 07:51:00
[0.13279931],39.0,-20.0,1.5300247337244735,32.278481012658226,0.0,54.87949908844952,2025-01-01 07:54:00
[0.13279931],39.0,-20.0,1.3946157731350113,32.075471698113205,0.0,55.76647650789343,2025-01-01 07:57:00
[0.13279931],39.0,-20.0,1.2608994245529175,31.874999999999996,0.0,56.66685452673369,2025-01-01 08:00:00
[0.13279931],39.0,-20.0,1.1288441486240173,31.67701863354037,0.0,57.58118889696971,2025-01-01 08:03:00
[0.13279931],39.0,-20.0,0.9984191847436222,31.48148148148148,0.0,58.51003818273607,2025-01-01 08:06:00
[0.13279931],39.0,-20.0,0.8695945271685079,31.28834355828221,0.0,59.45396543849178,2025-01-01 08:09:00
[0.13279931],39.0,-20.0,0.7423409020028463,31.097560975609756,0.0,60.413539745037085,2025-01-01 08:12:00
[0.13279931],39.0,-20.0,0.6166297450210109,30.909090909090907,0.0,61.38933762037177,2025-01-01 08:15:00
[0.13279931],39.0,-20.0,0.49243318029196864,30.72289156626506,0.0,62.38194432434034,2025-01-01 08:18:00
[0.13279931],39.0,-20.0,0.36972399957165747,30.538922155688624,0.0,63.39195507614201,2025-01-01 08:21:00
[0.13279931],39.0,-20.0,0.24847564243134998,30.357142857142854,0.0,64.41997620298257,2025-01-01 08:24:00
[0.13279931],39.0,-20.0,0.1286621770915195,30.17751479289941,0.0,65.46662623693214,2025-01-01 08:27:00
[0.13279931],39.0,-20.0,0.010258281932157628,30.0,0.0,66.53253697570655,2025-01-01 08:30:00
[0.13279931],39.0,-20.0,-0.10676077234814739,29.82456140350877,0.0,67.61835452176884,2025-01-01 08:33:00
[0.13279931],39.0,-20.0,-0.22241913995077445,29.651162790697676,0.0,68.72474031293007,2025-01-01 08:36:00
[0.13279931],39.0,-20.0,-0.3367404165984578,29.47976878612717,0.0,69.85237215655171,2025-01-01 08:39:00
[0.13279931],39.0,-20.0,-0.44974765558352414,29.310344827586203,0.0,71.00194527852858,2025-01-01 08:42:00
[0.13279931],39.0,-20.0,-0.5614633832659041,29.142857142857142,0.0,72.17417339746171,2025-01-01 08:45:00
[0.13279931],39.0,-20.0,-0.6719096140428023,28.97727272727273,0.0,73.36978983381226,2025-01-01 08:48:00
[0.13279931],39.0,-20.0,-0.7811078648109221,28.8135593220339,0.0,74.58954866334719,2025-01-01 08:51:00
[0.13279931],39.0,-20.0,-0.8890791689411978,28.651685393258425,0.0,75.83422592384676,2025-01-01 08:54:00
[0.13279931],39.0,-20.0,-0.9958440897851016,28.49162011173184,0.0,77.10462088382414,2025-01-01 08:57:00
[0.13279931],39.0,-20.0,-1.10142273373074,28.333333333333332,0.0,78.40155738191314,2025-01-01 09:00:00
[0.13279931],39.0,-20.0,-1.2058347628261503,28.176795580110497,0.0,79.72588524559848,2025-01-01 09:03:00
[0.13279931],39.0,-20.0,-1.3090994069864461,28.021978021978022,0.0,81.07848179809781,2025-01-01 09:06:00
[0.13279931],39.0,-20.0,-1.411235475800728,27.86885245901639,0.0,82.46025346244686,2025-01-01 09:09:00
[0.13279931],39.0,-20.0,-1.5122613699539849,27.717391304347828,0.0,83.87213747219606,2025-01-01 09:12:00
[0.13279931],39.0,-20.0,-1.612195092278558,27.56756756756757,0.0,85.3151036985954,2025-01-01 09:15:00
[0.13279931],39.0,-20.0,-1.7110542584491033,27.419354838709676,0.0,86.79015660472906,2025-01-01 09:18:00
[0.13279931],39.0,-20.0,-1.808856107334402,27.27272727272727,0.0,88.29833733776823,2025-01-01 09:21:00
[0.13279931],39.0,-20.0,-1.9056175110187936,27.127659574468083,0.0,89.84072597134544,2025-01-01 09:24:00
[0.13279931],39.0,-20.0,-2.0013549845054666,26.984126984126984,0.0,91.41844391102617,2025-01-01 09:27:00
[0.13279931],39.0,-20.0,-2.0960846951133325,26.842105263157894,0.0,93.03265647697444,2025-01-01 09:30:00
[0.13279931],39.0,-20.0,-2.189822471578708,26.701570680628272,0.0,94.68457567919324,2025-01-01 09:33:00
[0.13279931],39.0,-20.0,-2.2825838128725686,26.5625,0.0,96.3754632021817,2025-01-01 09:36:00
[0.13279931],39.0,-20.0,-2.374383896743695,26.42487046632124,0.0,98.10663361751104,2025-01-01 09:39:00
[0.13279931],39.0,-20.0,-2.465237587997594,26.288659793814436,0.0,99.87945784470298,2025-01-01 09:42:00
[0.13279931],39.0,-20.0,-2.5551594465206833,26.153846153846157,0.0,101.6953668829211,2025-01-01 09:45:00
[0.13279931],39.0,-20.0,-2.644163735058843,26.02040816326531,0.0,103.55585583839434,2025-01-01 09:48:00
[0.13279931],39.0,-20.0,-2.732264426759052,25.888324873096447,0.0,105.46248827521437,2025-01-01 09:51:00
[0.13279931],39.0,-20.0,-2.819475212482491,25.757575757575758,0.0,107.41690092023032,2025-01-01 09:54:00
[0.13279931],39.0,-20.0,-2.905809507897152,25.628140703517587,0.0,109.42080875625506,2025-01-01 09:57:00
[0.13279931],39.0,-20.0,-2.991280460357666,25.5,0.0,111.47601054175459,2025-01-01 10:00:00
[0.13279931],39.0,-20.0,-3.075900955579767,25.37313432835821,0.0,113.58439479968641,2025-01-01 10:03:00
[0.13279931],39.0,-20.0,-3.159683624116501,25.247524752475247,0.0,115.74794632326216,2025-01-01 10:06:00
[0.13279931],39.0,-20.0,-3.242640847643021,25.12315270935961,0.0,117.96875325223107,2025-01-01 10:09:00
[0.13279931],39.0,-20.0,-3.324784765056535,25.0,0.0,120.24901477992162,2025-01-01 10:12:00
[0.13279931],39.0,-20.0,-3.406127278397723,24.878048780487806,0.0,122.59104955887666,2025-01-01 10:15:00
[0.13279931],39.0,-20.0,-3.4866800585996756,24.75728155339806,0.0,124.99730488161559,2025-01-01 10:18:00
[0.13279931],39.0,-20.0,-3.566454551070209,24.637681159420293,0.0,127.47036672305421,2025-01-01 10:21:00
[0.13279931],39.0,-20.0,-3.6454619811131406,24.519230769230766,0.0,130.01297074261257,2025-01-01 10:24:00
[0.13279931],39.0,-20.0,-3.7237133591939386,24.401913875598087,0.0,132.62801435731052,2025-01-01 10:27:00
[0.13279931],39.0,-20.0,-3.80121948605492,24.285714285714285,0.0,135.3185700125017,2025-01-01 10:30:00
[0.13279931],39.0,-20.0,-3.8779909576849914,24.170616113744074,0.0,138.08789979469273,2025-01-01 10:33:00
